[2023-07-30-20:03:54-utils.py]75.88495575221239, 0.5231405173389005, 79.50928381962865, 0.4954975138728817


[2023-07-30-20:21:41-utils.py]79.46902654867256, 0.5001647258308571, 79.64190981432361, 0.4949086544414361


[2023-07-30-20:34:50-utils.py]78.76106194690266, 0.4926222344519387, 78.58090185676393, 0.47539244188616675


[2023-07-30-20:48:32-utils.py]79.86725663716814, 0.47968122321115414, 78.91246684350132, 0.4846346440414588


[2023-07-30-21:01:49-utils.py]78.49557522123894, 0.4735295466134246, 79.24403183023873, 0.48903622416158515


[2023-07-30-21:16:16-utils.py]77.56637168141593, 0.4781938585597025, 80.37135278514589, 0.487293204292655


[2023-07-30-21:34:59-utils.py]79.64601769911505, 0.46737094580287664, 76.9893899204244, 0.4832522893945376


[2023-07-30-21:49:24-utils.py]78.93805309734513, 0.4631745907622324, 77.05570291777188, 0.49132100865244865


[2023-07-30-22:03:33-utils.py]78.6283185840708, 0.460178104504733, 78.315649867374, 0.46815275494009256


[2023-07-30-22:17:25-utils.py]80.35398230088495, 0.44484763791863347, 78.18302387267904, 0.460441494671007


[2023-07-30-22:43:37-utils.py]75.66371681415929, 0.5344077793645187, 79.77453580901857, 0.4965163879096508


[2023-07-30-23:05:13-utils.py]75.53097345132744, 0.5317674405138257, 68.96551724137932, 0.5567299524943033


[2023-07-30-23:26:33-utils.py]79.02654867256638, 0.5115345456230809, 79.57559681697613, 0.524293631936113


[2023-07-30-23:39:19-utils.py]73.84955752212389, 0.5424398813449162, 72.48010610079575, 0.5349524424721798


[2023-07-30-23:52:04-utils.py]77.2566371681416, 0.5086364951771749, 78.64721485411141, 0.5218969844281673


[2023-07-31-00:06:00-utils.py]78.09734513274336, 0.511740783150767, 32.42705570291777, 0.6228150216241678


[2023-07-31-00:19:05-utils.py]77.47787610619469, 0.518749217752, 38.3289124668435, 0.5984268685181936


[2023-07-31-00:32:30-utils.py]78.6283185840708, 0.5080814113919164, 79.44297082228117, 0.5012880911429723


[2023-07-31-00:45:16-utils.py]79.02654867256638, 0.5038136088512313, 60.676392572944295, 0.5779042355716228


[2023-07-31-00:58:11-utils.py]78.14159292035399, 0.5009415403638088, 39.12466843501326, 0.659356443832318


[2023-07-31-01:16:08-utils.py]79.29203539823008, 0.49197208986315927, 40.05305039787798, 0.6507283269117276


[2023-07-31-01:34:17-utils.py]78.84955752212389, 0.49604089159361076, 79.37665782493369, 0.48586706910282373


[2023-07-31-01:51:16-utils.py]79.02654867256638, 0.49471701030999843, 79.57559681697613, 0.515730982956787


[2023-07-31-02:08:25-utils.py]78.00884955752213, 0.49941035433554315, 79.70822281167109, 0.5082703723261753


[2023-07-31-02:27:29-utils.py]78.36283185840708, 0.49741163639955116, 33.02387267904509, 0.7513324357569218


[2023-07-31-02:47:00-utils.py]78.84955752212389, 0.491998251475079, 59.41644562334218, 0.5668373766044775


[2023-07-31-03:04:07-utils.py]78.84955752212389, 0.4974980723689979, 77.25464190981432, 0.5004308571418127


[2023-07-31-03:21:19-utils.py]79.38053097345133, 0.49057646704391694, 79.3103448275862, 0.5126890558749437


[2023-07-31-03:38:25-utils.py]78.1858407079646, 0.49671242270671145, 78.71352785145889, 0.5079283506299058


[2023-07-31-03:55:47-utils.py]79.11504424778761, 0.4878121715196421, 78.77984084880637, 0.5005777459591627


[2023-07-31-04:12:52-utils.py]78.6283185840708, 0.48681253656535084, 76.59151193633953, 0.49839956499636173


[2023-07-31-04:29:44-utils.py]79.77876106194691, 0.48103711890502715, 76.92307692307692, 0.5098219371090332


[2023-07-31-04:46:52-utils.py]78.45132743362832, 0.49553444393923585, 79.50928381962865, 0.5121668962140878


[2023-07-31-05:04:11-utils.py]79.29203539823008, 0.4905261359584164, 30.23872679045093, 0.8399422392249107


[2023-07-31-05:21:13-utils.py]78.89380530973452, 0.4851787954988614, 79.57559681697613, 0.4981526875247558


[2023-07-31-05:37:56-utils.py]78.71681415929204, 0.4880980991981399, 40.11936339522546, 0.6514481914540132


[2023-07-31-05:55:01-utils.py]79.51327433628319, 0.4836666508459709, 78.38196286472149, 0.4852749627704422


[2023-07-31-06:12:49-utils.py]78.93805309734513, 0.4862694626962635, 79.17771883289124, 0.4900198196992278


[2023-07-31-06:30:20-utils.py]78.36283185840708, 0.487896784510411, 78.44827586206897, 0.5046280585229397


[2023-07-31-06:47:01-utils.py]79.15929203539822, 0.4856228677319809, 75.79575596816976, 0.49658062184850377


[2023-07-31-07:04:17-utils.py]79.24778761061947, 0.489877741941264, 35.278514588859416, 0.7221288606524467


[2023-07-31-07:21:49-utils.py]79.24778761061947, 0.48658708493474506, 62.26790450928382, 0.5554966945201159


[2023-07-31-07:38:56-utils.py]79.5575221238938, 0.48392050157130606, 34.814323607427056, 0.773291261245807


[2023-07-31-07:55:52-utils.py]79.51327433628319, 0.48634517990367515, 78.84615384615384, 0.4833693957577149


[2023-07-31-08:13:25-utils.py]79.33628318584071, 0.48474542775624235, 34.217506631299734, 0.7500423615177473


[2023-07-31-08:34:15-utils.py]78.14159292035399, 0.48690750061626165, 78.84615384615384, 0.4853700880582134


[2023-07-31-08:51:58-utils.py]79.02654867256638, 0.4833463065221276, 75.46419098143237, 0.5115284559627374


[2023-07-31-09:09:56-utils.py]78.49557522123894, 0.4864924138700458, 77.85145888594164, 0.47971323194603127


